Date,Low,Open,Volume,High,Close,Adjusted Close
24-10-2018,82.5999984741211,84.0,27149,84.5999984741211,83.0,70.74314880371094
25-10-2018,80.05000305175781,80.05000305175781,21834,81.5999984741211,80.44999694824219,68.5697021484375
26-10-2018,77.69999694824219,79.0,84241,84.19999694824219,81.9000015258789,69.80558776855469
29-10-2018,81.0,82.0,26963,84.0,82.30000305175781,70.14651489257812
30-10-2018,82.0,82.0,22830,84.5999984741211,84.1500015258789,71.72332763671875
31-10-2018,86.0999984741211,86.30000305175781,87409,93.8499984741211,90.9000015258789,77.47653198242188
01-11-2018,88.05000305175781,91.9000015258789,30624,93.0,89.4000015258789,76.19804382324219
02-11-2018,89.30000305175781,89.30000305175781,18226,91.5999984741211,89.94999694824219,76.66682434082031
05-11-2018,88.19999694824219,88.19999694824219,14114,90.5,89.80000305175781,76.53897094726562
06-11-2018,89.30000305175781,90.3499984741211,15975,90.9000015258789,89.9000015258789,76.62419128417969
07-11-2018,89.0,89.0,2400,90.9000015258789,90.4000015258789,77.05036926269531
09-11-2018,89.6500015258789,90.3499984741211,11883,91.5,90.80000305175781,77.39129638671875
12-11-2018,90.0,90.75,18334,92.69999694824219,90.6500015258789,77.2634506225586
13-11-2018,90.1500015258789,90.25,15387,91.5,90.5999984741211,77.2208251953125
14-11-2018,90.0,90.69999694824219,13391,92.5,90.80000305175781,77.39129638671875
15-11-2018,89.55000305175781,90.80000305175781,17775,92.80000305175781,89.80000305175781,76.53897094726562
16-11-2018,89.0,90.05000305175781,12095,90.05000305175781,89.55000305175781,76.32589721679688
19-11-2018,89.5999984741211,90.0,37250,93.5999984741211,92.19999694824219,78.58454132080078
20-11-2018,90.1500015258789,92.5,16145,97.0,90.9000015258789,77.47653198242188
21-11-2018,90.05000305175781,93.0,22903,95.25,93.75,79.9056625366211
22-11-2018,93.0,93.75,28955,97.0,95.05000305175781,81.0136947631836
26-11-2018,93.19999694824219,93.19999694824219,33006,99.80000305175781,97.6500015258789,83.229736328125
27-11-2018,96.5,96.5,18491,99.9000015258789,97.69999694824219,83.27234649658203
28-11-2018,97.9000015258789,98.8499984741211,33934,101.44999694824219,100.6500015258789,85.78671264648438
29-11-2018,99.94999694824219,100.0,28964,102.4000015258789,100.3499984741211,85.53101348876953
30-11-2018,99.8499984741211,100.80000305175781,62560,101.9000015258789,100.5999984741211,85.74409484863281
03-12-2018,95.94999694824219,100.75,59345,101.19999694824219,96.44999694824219,82.20693969726562
04-12-2018,96.0,96.94999694824219,6336,98.0999984741211,96.6500015258789,82.3774185180664
05-12-2018,93.1500015258789,97.05000305175781,11471,97.69999694824219,93.9000015258789,80.03350830078125
06-12-2018,88.75,93.5999984741211,11367,93.5999984741211,92.0,78.41409301757812
07-12-2018,92.5999984741211,93.94999694824219,8342,97.0,95.5,81.3972396850586
10-12-2018,90.4000015258789,93.5,8614,97.5,93.25,79.47949981689453
11-12-2018,91.30000305175781,92.0,10421,95.69999694824219,95.0,80.97106170654297
12-12-2018,93.6500015258789,95.55000305175781,10225,96.5,95.0999984741211,81.0562973022461
13-12-2018,93.69999694824219,93.69999694824219,11705,96.0999984741211,94.4000015258789,80.45966339111328
14-12-2018,93.0,94.5,11036,96.55000305175781,95.05000305175781,81.0136947631836
17-12-2018,93.5,95.94999694824219,21724,99.0,95.5999984741211,81.48246765136719
18-12-2018,92.1500015258789,92.1500015258789,14255,95.9000015258789,94.5999984741211,80.6301498413086
19-12-2018,93.44999694824219,93.44999694824219,16353,97.4000015258789,95.30000305175781,81.22677612304688
20-12-2018,94.4000015258789,94.69999694824219,16419,96.1500015258789,95.3499984741211,81.26937866210938
21-12-2018,94.1500015258789,96.5,28175,96.5,94.69999694824219,80.71537017822266
24-12-2018,93.1500015258789,94.0,11570,96.5,95.05000305175781,81.0136947631836
26-12-2018,93.0,93.19999694824219,22358,95.75,94.44999694824219,80.5022964477539
27-12-2018,92.0999984741211,95.05000305175781,13275,96.44999694824219,93.19999694824219,79.4368896484375
28-12-2018,92.8499984741211,92.8499984741211,8191,94.80000305175781,93.44999694824219,79.64997100830078
31-12-2018,90.19999694824219,93.94999694824219,13579,95.0,92.75,79.05332946777344
01-01-2019,92.0,93.80000305175781,6696,93.80000305175781,92.44999694824219,78.7976303100586
02-01-2019,90.80000305175781,91.0,6727,94.5,93.3499984741211,79.56473541259766
03-01-2019,90.05000305175781,93.69999694824219,27865,94.05000305175781,93.6500015258789,79.8204345703125
04-01-2019,91.80000305175781,92.44999694824219,3931,94.69999694824219,92.44999694824219,78.7976303100586
07-01-2019,92.0,93.80000305175781,40965,100.80000305175781,95.44999694824219,81.35462188720703
08-01-2019,94.05000305175781,95.44999694824219,8277,96.4000015258789,94.8499984741211,80.84322357177734
09-01-2019,93.44999694824219,95.75,7064,96.9000015258789,93.94999694824219,80.07611846923828
10-01-2019,92.3499984741211,93.44999694824219,5742,95.4000015258789,92.94999694824219,79.22380065917969
11-01-2019,92.1500015258789,93.5999984741211,6384,94.0,93.30000305175781,79.52212524414062
14-01-2019,92.0999984741211,92.0999984741211,7389,94.19999694824219,92.5,78.84025573730469
15-01-2019,92.25,92.5999984741211,15249,95.9000015258789,94.55000305175781,80.5875244140625
16-01-2019,93.25,94.19999694824219,7701,95.5999984741211,94.30000305175781,80.37445068359375
17-01-2019,92.80000305175781,95.1500015258789,8930,95.1500015258789,93.5999984741211,79.7778091430664
18-01-2019,92.8499984741211,93.55000305175781,5298,94.5,93.44999694824219,79.64997100830078
21-01-2019,92.3499984741211,93.6500015258789,5789,94.5,93.0999984741211,79.35165405273438
22-01-2019,91.5,93.8499984741211,4775,94.5999984741211,91.94999694824219,78.37146759033203
23-01-2019,90.6500015258789,91.94999694824219,6056,92.0,90.9000015258789,77.47653198242188
24-01-2019,89.0999984741211,91.80000305175781,3578,91.8499984741211,89.30000305175781,76.11280822753906
25-01-2019,87.05000305175781,88.6500015258789,13861,90.0,88.75,75.64402770996094
28-01-2019,83.0,88.75,10071,89.69999694824219,85.0999984741211,72.53303527832031
29-01-2019,81.5999984741211,85.0,5708,85.75,84.0,71.59546661376953
