Date,Low,Open,Volume,High,Close,Adjusted Close
09-03-2020,160.5,160.5,833814,168.52499389648438,168.52499389648438,164.87673950195312
11-03-2020,160.10000610351562,176.9499969482422,1750736,176.9499969482422,161.35000610351562,157.8571014404297
12-03-2020,153.3000030517578,153.3000030517578,77238,153.3000030517578,153.3000030517578,149.98135375976562
13-03-2020,145.64999389648438,145.64999389648438,510090,154.5,145.64999389648438,142.49696350097656
16-03-2020,138.375,138.375,41272,138.375,138.375,135.3794403076172
17-03-2020,131.47500610351562,131.47500610351562,380126,137.75,134.375,131.46604919433594
18-03-2020,127.67500305175781,130.5,391210,132.5,127.67500305175781,124.91107940673828
19-03-2020,121.30000305175781,121.30000305175781,90458,121.30000305175781,121.30000305175781,118.67407989501953
20-03-2020,115.25,115.25,31164,115.25,115.25,112.75506591796875
23-03-2020,109.5,109.5,27914,109.5,109.5,107.1295394897461
24-03-2020,87.5999984741211,87.5999984741211,595554,108.19999694824219,103.55000305175781,101.30834197998047
25-03-2020,94.05000305175781,94.05000305175781,243040,118.25,113.42500305175781,110.96957397460938
26-03-2020,104.625,118.5,392618,118.5,106.1500015258789,103.85205841064453
27-03-2020,102.0250015258789,106.75,236976,113.5,103.5999984741211,101.35726165771484
30-03-2020,87.7750015258789,100.7249984741211,335078,102.42500305175781,95.42500305175781,93.35923767089844
31-03-2020,96.5250015258789,99.42500305175781,357620,112.44999694824219,100.5250015258789,98.34883117675781
01-04-2020,101.0,101.0,293168,110.4749984741211,108.0250015258789,105.68646240234375
03-04-2020,105.5,110.0,1125388,114.625,110.0,107.61871337890625
07-04-2020,111.75,111.75,349670,132.0,132.0,129.14244079589844
08-04-2020,137.5,148.5,415968,155.72500610351562,141.4250030517578,138.36341857910156
09-04-2020,142.5,146.85000610351562,1505448,155.5500030517578,155.1750030517578,151.81576538085938
13-04-2020,142.0,157.0,290822,158.97500610351562,147.125,143.94004821777344
15-04-2020,140.0,147.25,211012,151.5500030517578,141.10000610351562,138.0454559326172
16-04-2020,137.5,137.5,103896,142.0,141.02499389648438,137.97207641601562
17-04-2020,140.0,147.47500610351562,169170,147.47500610351562,144.35000610351562,141.22511291503906
20-04-2020,135.5,145.0,371928,145.9499969482422,143.25,140.14889526367188
21-04-2020,136.625,140.27499389648438,377210,141.5,139.4499969482422,136.43115234375
22-04-2020,138.0,139.0,132256,142.5,140.5749969482422,137.5318145751953
23-04-2020,140.02499389648438,141.0,159980,145.0,143.8000030517578,140.68701171875
24-04-2020,140.52499389648438,143.5,189094,149.9499969482422,147.375,144.1846160888672
27-04-2020,135.0,139.0,400002,149.25,146.3249969482422,143.1573486328125
28-04-2020,143.0500030517578,145.5,62856,148.5,144.75,141.61643981933594
29-04-2020,143.0,144.0,61790,145.9499969482422,144.22500610351562,141.1028289794922
30-04-2020,143.5749969482422,146.0,750658,149.72500610351562,148.3000030517578,145.08961486816406
04-05-2020,140.89999389648438,146.5,214774,146.5,142.8249969482422,139.73309326171875
05-05-2020,139.0,142.5,131422,147.1999969482422,140.8000030517578,137.751953125
06-05-2020,140.9499969482422,141.0,951442,147.5,146.5749969482422,143.4019317626953
07-05-2020,143.10000610351562,145.5500030517578,125518,147.47500610351562,145.3000030517578,142.154541015625
08-05-2020,143.125,145.77499389648438,149776,147.85000610351562,143.8249969482422,140.71145629882812
11-05-2020,143.8249969482422,143.8249969482422,137626,147.4499969482422,145.14999389648438,142.00778198242188
12-05-2020,143.875,144.0,1216936,159.64999389648438,155.39999389648438,152.035888671875
13-05-2020,157.5,159.0,907018,167.47500610351562,163.6750030517578,160.1317596435547
14-05-2020,155.5,160.5500030517578,443860,162.4499969482422,157.1999969482422,153.79693603515625
15-05-2020,156.97500610351562,159.0,428268,166.35000610351562,162.9250030517578,159.39801025390625
18-05-2020,152.5,163.5,196360,164.5749969482422,153.85000610351562,150.5194549560547
19-05-2020,153.625,157.39999389648438,150528,159.0,154.875,151.52224731445312
20-05-2020,152.5,152.5,130782,159.9499969482422,158.8000030517578,155.36228942871094
21-05-2020,158.25,158.3249969482422,212542,166.0,161.8249969482422,158.32179260253906
22-05-2020,159.8249969482422,162.47500610351562,119710,163.5749969482422,160.8000030517578,157.31898498535156
26-05-2020,159.625,160.8000030517578,111998,164.39999389648438,161.8000030517578,158.29734802246094
27-05-2020,157.25,162.0,207728,163.5,161.22500610351562,157.7348175048828
28-05-2020,157.25,161.35000610351562,137530,162.47500610351562,158.02499389648438,154.6040496826172
29-05-2020,153.0749969482422,159.47500610351562,397946,162.02499389648438,155.85000610351562,152.47616577148438
01-06-2020,155.25,157.4499969482422,181652,160.77499389648438,156.25,152.8674774169922
02-06-2020,156.0,157.9499969482422,371994,163.375,160.4250030517578,156.95211791992188
03-06-2020,158.0500030517578,161.8000030517578,770504,173.5,168.5,164.85227966308594
04-06-2020,169.0,172.10000610351562,501302,175.1999969482422,171.27499389648438,167.5672149658203
05-06-2020,162.5,171.5,428608,173.5,164.5749969482422,161.0122528076172
08-06-2020,158.5,164.6999969482422,534046,167.35000610351562,159.75,156.29171752929688
09-06-2020,160.0,160.1750030517578,440902,166.0,163.1999969482422,159.6670379638672
10-06-2020,159.5,162.5,282954,164.0,161.77499389648438,158.2728729248047
11-06-2020,158.9250030517578,161.5,268832,163.5,161.0749969482422,157.58802795410156
12-06-2020,152.625,156.0,489006,167.5,165.5749969482422,161.99061584472656
15-06-2020,160.75,164.0,350104,168.5,164.9499969482422,161.37913513183594
16-06-2020,159.10000610351562,165.5500030517578,286950,168.85000610351562,162.02499389648438,158.51747131347656
17-06-2020,160.5,162.5,465730,168.97500610351562,166.8249969482422,163.2135467529297
18-06-2020,167.35000610351562,168.0,1567428,183.75,171.14999389648438,167.44493103027344
19-06-2020,175.5500030517578,182.5,3306374,202.25,199.10000610351562,194.78988647460938
