Date,Low,Open,Volume,High,Close,Adjusted Close
09-07-2018,1021.5999755859375,1030.4000244140625,1221862,1047.9000244140625,1041.0999755859375,1023.6246337890625
10-07-2018,1034.0,1045.0,336269,1047.0,1038.449951171875,1021.0191040039062
11-07-2018,1015.25,1028.050048828125,139819,1042.0,1026.0,1008.778076171875
12-07-2018,1025.0,1025.0,249829,1050.5,1042.6500244140625,1025.148681640625
13-07-2018,1016.25,1044.5,171676,1058.9000244140625,1035.25,1017.8727416992188
16-07-2018,1018.0499877929688,1035.0,123918,1035.25,1022.4500122070312,1005.2876586914062
17-07-2018,984.2000122070312,1022.4500122070312,207463,1039.699951171875,1034.449951171875,1017.0861206054688
18-07-2018,1011.0,1040.0,72488,1040.0,1016.5999755859375,999.5358276367188
19-07-2018,981.5,1011.25,86703,1019.9000244140625,993.5499877929688,976.8727416992188
20-07-2018,960.0,977.1500244140625,90859,985.2000122070312,964.6500244140625,948.4578857421875
23-07-2018,941.5,975.0,71292,976.5499877929688,950.0,934.0537719726562
24-07-2018,940.0,943.25,59016,955.0,945.8499755859375,929.9734497070312
25-07-2018,940.0,942.0,66954,951.9500122070312,946.75,930.8583374023438
26-07-2018,931.0999755859375,945.0,92091,980.0999755859375,974.7999877929688,958.4375
27-07-2018,958.0,980.0,32501,980.0499877929688,972.2999877929688,955.9794311523438
30-07-2018,967.1500244140625,970.0,114013,1033.0,996.7999877929688,980.0681762695312
31-07-2018,983.0999755859375,983.0999755859375,32170,1014.9500122070312,1008.2000122070312,991.27685546875
01-08-2018,995.0999755859375,999.5,19116,1008.0,999.75,982.9686889648438
02-08-2018,972.5,992.0,16905,999.5999755859375,974.6500244140625,958.2900390625
03-08-2018,977.0499877929688,980.0,28114,996.0,982.6500244140625,966.15576171875
06-08-2018,971.0,971.0,46310,1004.0,991.8499755859375,975.2012329101562
07-08-2018,982.0,1000.0,30497,1007.0,989.9000244140625,973.2840576171875
08-08-2018,973.25,993.9500122070312,27031,994.0499877929688,982.6500244140625,966.15576171875
09-08-2018,976.25,984.0,16651,993.9000244140625,979.9500122070312,963.5010375976562
10-08-2018,970.0999755859375,985.0,12768,991.9000244140625,972.25,955.9302368164062
13-08-2018,960.0,967.0,8846,978.9500122070312,962.5499877929688,946.39306640625
14-08-2018,960.5499877929688,963.75,19533,992.4000244140625,968.2999877929688,952.0465698242188
16-08-2018,960.0499877929688,964.0499877929688,10254,978.9000244140625,968.75,952.4890747070312
17-08-2018,965.2999877929688,968.75,297459,999.0,978.2999877929688,961.8787231445312
20-08-2018,979.9500122070312,980.0,24167,998.0,991.2999877929688,974.6605224609375
21-08-2018,989.0,991.5,97605,1024.9000244140625,1012.0999755859375,995.1113891601562
