Date,Low,Open,Volume,High,Close,Adjusted Close
23-10-2020,28.149999618530273,28.75,409108,29.200000762939453,28.850000381469727,28.697994232177734
26-10-2020,28.350000381469727,29.450000762939453,877650,30.399999618530273,28.649999618530273,28.499046325683594
27-10-2020,27.600000381469727,28.649999618530273,269128,28.950000762939453,28.450000762939453,28.30010223388672
28-10-2020,28.25,28.25,268317,29.299999237060547,29.0,28.923450469970703
29-10-2020,27.399999618530273,28.950000762939453,289195,28.950000762939453,27.600000381469727,27.52714729309082
30-10-2020,25.549999237060547,28.049999237060547,253605,28.049999237060547,26.649999618530273,26.579652786254883
02-11-2020,25.5,27.100000381469727,220151,27.100000381469727,26.049999237060547,25.98123550415039
03-11-2020,26.0,26.600000381469727,289084,28.0,27.399999618530273,27.327674865722656
04-11-2020,26.549999237060547,27.700000762939453,123822,28.0,27.0,26.928730010986328
05-11-2020,25.399999618530273,27.450000762939453,237995,27.899999618530273,26.899999618530273,26.82899284362793
06-11-2020,25.049999237060547,27.25,303236,27.25,25.600000381469727,25.532424926757812
09-11-2020,25.100000381469727,25.600000381469727,336760,26.950000762939453,26.399999618530273,26.33031463623047
10-11-2020,25.0,26.350000381469727,141500,26.399999618530273,25.450000762939453,25.382822036743164
11-11-2020,25.0,25.850000381469727,165309,25.850000381469727,25.25,25.183349609375
12-11-2020,25.049999237060547,25.399999618530273,135654,25.700000762939453,25.200000762939453,25.133481979370117
13-11-2020,25.049999237060547,25.049999237060547,188065,26.850000381469727,26.100000381469727,26.031105041503906
14-11-2020,26.0,26.299999237060547,121884,27.0,26.700000762939453,26.6295223236084
17-11-2020,25.5,26.700000762939453,229262,27.0,25.850000381469727,25.78176498413086
18-11-2020,25.850000381469727,26.049999237060547,623736,28.350000381469727,27.5,27.427410125732422
19-11-2020,26.149999618530273,27.0,566741,28.799999237060547,26.399999618530273,26.33031463623047
20-11-2020,26.200000762939453,26.399999618530273,307792,27.299999237060547,26.5,26.430049896240234
23-11-2020,26.350000381469727,26.75,461970,27.950000762939453,26.600000381469727,26.529787063598633
24-11-2020,26.399999618530273,26.899999618530273,282443,27.399999618530273,26.75,26.67938995361328
25-11-2020,25.899999618530273,26.799999237060547,238892,27.049999237060547,26.100000381469727,26.031105041503906
26-11-2020,25.600000381469727,26.0,348330,27.200000762939453,26.549999237060547,26.479917526245117
27-11-2020,26.75,26.850000381469727,522575,27.899999618530273,27.700000762939453,27.626882553100586
01-12-2020,27.450000762939453,28.0,2333214,32.0,31.149999618530273,31.067773818969727
02-12-2020,29.899999618530273,31.799999237060547,994737,32.5,32.29999923706055,32.21473693847656
